time,seconds_elapsed,z,y,x
1725956252852245000,13.046244873046875,19.275001525878906,-28.125001907348633,-25.51875114440918
1725956252862110700,13.05611083984375,18.225000381469727,-28.481250762939453,-25.443750381469727
1725956252872190200,13.066190185546875,18.28125,-29.343751907348633,-24.58125114440918
1725956252882273500,13.0762734375,17.26875114440918,-30.056251525878906,-24.168750762939453
1725956252892322600,13.086322509765624,17.0625,-31.162500381469727,-22.762500762939453
1725956252902352600,13.0963525390625,16.762500762939453,-31.70625114440918,-22.443750381469727
1725956252912379000,13.10637890625,16.631250381469727,-32.83125305175781,-21.431251525878906
1725956252922401000,13.116401123046876,16.368751525878906,-33.525001525878906,-20.55000114440918
1725956252932408000,13.126407958984375,15.71250057220459,-34.03125,-19.537500381469727
1725956252942414800,13.136414794921874,15.99375057220459,-34.89375305175781,-18.30000114440918
1725956252952421600,13.146421630859376,15.61875057220459,-35.23125076293945,-17.756250381469727
1725956252962417000,13.1564169921875,15.825000762939453,-35.90625,-16.40625
1725956252972415700,13.166415771484376,15.543750762939453,-36.056251525878906,-15.731250762939453
1725956252982417400,13.17641748046875,15.168750762939453,-36.39375305175781,-15.206250190734863
1725956252992236300,13.186236328125,15.33750057220459,-36.73125076293945,-14.287500381469727
1725956253002100000,13.196099853515625,14.362500190734863,-36.91875076293945,-14.475000381469727
1725956253012290000,13.2062900390625,14.175000190734863,-37.16250228881836,-14.11875057220459
1725956253022151200,13.216151123046876,13.875000953674316,-37.06875228881836,-13.893750190734863
1725956253032220700,13.226220703125,13.893750190734863,-36.97500228881836,-13.781250953674316
1725956253042282500,13.236282470703125,13.781250953674316,-37.25625228881836,-13.83750057220459
1725956253052323800,13.24632373046875,13.031250953674316,-37.06875228881836,-13.875000953674316
1725956253062358000,13.25635791015625,13.631250381469727,-37.087501525878906,-14.381250381469727
1725956253072386800,13.26638671875,12.99375057220459,-36.82500076293945,-14.625000953674316
1725956253082409500,13.276409423828126,13.387500762939453,-36.65625,-15.187500953674316
1725956253092416800,13.286416748046875,13.143750190734863,-36.31875228881836,-15.61875057220459
1725956253102423600,13.296423583984375,13.968750953674316,-36.31875228881836,-15.843750953674316
1725956253112429600,13.3064296875,14.02500057220459,-35.98125076293945,-16.462501525878906
1725956253122424000,13.316424072265624,13.987500190734863,-35.8125,-17.118751525878906
1725956253132422000,13.326421875,14.418750762939453,-35.73750305175781,-17.025001525878906
1725956253142254600,13.336254638671875,14.568750381469727,-35.04375076293945,-17.71875
1725956253152128500,13.34612841796875,15.300000190734863,-34.96875,-17.8125
1725956253162022700,13.356022705078125,14.737500190734863,-34.51875305175781,-18.412500381469727
1725956253172126000,13.3661259765625,15.581250190734863,-34.35000228881836,-18.318750381469727
1725956253182206700,13.376206787109375,15.656250953674316,-33.91875076293945,-18.65625
1725956253192276000,13.38627587890625,16.23750114440918,-33.48750305175781,-19.575000762939453
1725956253202333700,13.396333740234375,16.443750381469727,-33.22500228881836,-19.350000381469727
1725956253212368000,13.406367919921875,16.59375,-32.53125,-20.325000762939453
1725956253222395000,13.416394775390625,16.556251525878906,-32.10000228881836,-20.943750381469727
1725956253232416000,13.426416015625,16.931251525878906,-31.575000762939453,-21.5625
1725956253242421500,13.43642138671875,17.55000114440918,-30.975000381469727,-21.693750381469727
