time,seconds_elapsed,z,y,x
1725956239961688600,0.1556884765625,0.02800000086426735,0.003000000026077032,0.004000000189989805
1725956239980423400,0.17442333984375,-0.017000000923871994,-0.0020000000949949026,-0.0020000000949949026
1725956239999157500,0.193157470703125,0.0020000000949949026,-0.029999999329447746,0.00800000037997961
1725956240017892400,0.211892333984375,0.013000000268220901,-0.026000000536441803,0.04800000041723251
1725956240036626700,0.230626708984375,0.01600000075995922,-0.03999999910593033,0.004000000189989805
1725956240055361300,0.249361328125,0.00800000037997961,-0.014999999664723873,0.010999999940395355
1725956240074095900,0.268095947265625,0.06599999964237213,-0.019999999552965164,-0.013000000268220901
1725956240092830200,0.286830322265625,0.05700000002980232,0.0020000000949949026,-0.039000000804662704
1725956240111564800,0.305564697265625,0.07500000298023224,0.032999999821186066,-0.03799999877810478
1725956240130299100,0.324299072265625,0.007000000216066837,-0.020999999716877937,0.0020000000949949026
1725956240149033700,0.34303369140625,0.04899999871850014,-0.026000000536441803,-0.0010000000474974513
1725956240167768300,0.361768310546875,0.02199999988079071,-0.014999999664723873,0.004999999888241291
1725956240186502700,0.380502685546875,0.06700000166893005,0.029999999329447746,-0.006000000052154064
1725956240205237200,0.3992373046875,-0.009999999776482582,0.03400000184774399,-0.009999999776482582
1725956240223971800,0.417971923828125,0.029999999329447746,0.06499999761581421,0.05400000140070915
1725956240242706200,0.4367060546875,0.027000000700354576,0.07999999821186066,0.08799999952316284
1725956240261440800,0.455440673828125,-0.0430000014603138,0.07199999690055847,0.0860000029206276
1725956240280175000,0.474175048828125,-0.0430000014603138,0.05000000074505806,0.06800000369548798
1725956240298909700,0.49290966796875,-0.010999999940395355,0.020999999716877937,0.05000000074505806
1725956240317644300,0.511644287109375,0.050999999046325684,-0.04100000113248825,0.023000000044703484
1725956240336378600,0.530378662109375,0.10100000351667404,-0.052000001072883606,0.0010000000474974513
1725956240355113000,0.549113037109375,0.03099999949336052,-0.04699999839067459,-0.017000000923871994
1725956240373847600,0.56784765625,0.0010000000474974513,-0.03999999910593033,0.014999999664723873
1725956240392582100,0.58658203125,-0.006000000052154064,-0.009999999776482582,-0.0020000000949949026
1725956240411316700,0.605316650390625,-0.03400000184774399,-0.027000000700354576,-0.008999999612569809
1725956240430051000,0.624051025390625,0.04500000178813934,-0.006000000052154064,-0.06800000369548798
1725956240448785700,0.64278564453125,0.07900000363588333,0.02800000086426735,-0.027000000700354576
1725956240467520300,0.661520263671875,0.06199999898672104,0.05700000002980232,0.019999999552965164
1725956240486254600,0.680254638671875,-0.03400000184774399,-0.017999999225139618,0.006000000052154064
1725956240504989200,0.6989892578125,-0.006000000052154064,0.0010000000474974513,0.02800000086426735
1725956240523723500,0.7177236328125,-0.012000000104308128,-0.014999999664723873,0.017000000923871994
1725956240542458000,0.7364580078125,-0.010999999940395355,-0.007000000216066837,0.014000000432133675
1725956240561192700,0.755192626953125,0.03500000014901161,0.029999999329447746,-0.013000000268220901
1725956240579927000,0.773927001953125,0.032999999821186066,0.01600000075995922,0.03200000151991844
1725956240598661600,0.79266162109375,0.02199999988079071,0.0020000000949949026,0.007000000216066837
1725956240617396000,0.81139599609375,-0.006000000052154064,-0.01899999938905239,-0.004999999888241291
1725956240636130600,0.830130615234375,0.017999999225139618,-0.01600000075995922,0.01600000075995922
1725956240654865000,0.848864990234375,0.012000000104308128,-0.014999999664723873,-0.04800000041723251
1725956240673599500,0.867599609375,-0.01600000075995922,-0.03700000047683716,-0.029999999329447746
1725956240692333800,0.886333740234375,0.027000000700354576,-0.020999999716877937,0.014000000432133675
1725956240711068400,0.905068359375,0.052000001072883606,0.0020000000949949026,0.02199999988079071
1725956240729802800,0.923802734375,0.0020000000949949026,-0.017000000923871994,-0.01600000075995922
1725956240748537600,0.94253759765625,-0.013000000268220901,0,-0.003000000026077032
1725956240767271700,0.961271728515625,0.004000000189989805,0.01899999938905239,0.013000000268220901
1725956240786006500,0.980006591796875,0.03700000047683716,0.003000000026077032,-0.00800000037997961
1725956240804740900,0.998740966796875,-0.014999999664723873,0.023000000044703484,-0.02199999988079071
1725956240823475500,1.017475341796875,0.041999999433755875,0.02500000037252903,0.019999999552965164
1725956240842209800,1.036209716796875,0.003000000026077032,0.020999999716877937,0.026000000536441803
1725956240860944400,1.0549443359375,0.026000000536441803,0.020999999716877937,0.04699999839067459
1725956240879678700,1.0736787109375,-0.014999999664723873,-0.004000000189989805,-0.10999999940395355
1725956240898413600,1.09241357421875,0.0020000000949949026,0.0729999989271164,-0.0560000017285347
1725956240917147600,1.111147705078125,-0.02800000086426735,0.03200000151991844,0.052000001072883606
1725956240935882500,1.129882568359375,-0.02199999988079071,0.017999999225139618,0.08500000089406967
1725956240954617000,1.1486171875,-0.003000000026077032,0.007000000216066837,0.05900000035762787
1725956240973351400,1.167351318359375,0.03400000184774399,0.012000000104308128,-0.0010000000474974513
1725956240992086000,1.1860859375,0.04100000113248825,-0.032999999821186066,-0.019999999552965164
1725956241010820400,1.2048203125,-0.013000000268220901,-0.09000000357627869,-0.0020000000949949026
1725956241029555000,1.223554931640625,-0.03400000184774399,-0.08900000154972076,-0.01600000075995922
1725956241048289500,1.24228955078125,0.02800000086426735,-0.0560000017285347,0.014999999664723873
1725956241067024100,1.261024169921875,-0.003000000026077032,-0.04600000008940697,0.023000000044703484
1725956241085758500,1.279758544921875,-0.004000000189989805,-0.028999999165534973,0.04500000178813934
1725956241104493000,1.2984931640625,-0.08699999749660492,-0.05900000035762787,-0.007000000216066837
