time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1725956240579927000,0.773927001953125,-0.8808760046958923,-0.08919499814510345,-0.04716600105166435,0.462460994720459,-0.16745200753211975,-0.11375980079174042,2.1651337146759033
1725956240598661600,0.79266162109375,-0.880886971950531,-0.08923400193452835,-0.04721599817276001,0.4624289870262146,-0.16757449507713318,-0.11378743499517441,2.1651926040649414
1725956240617396000,0.81139599609375,-0.8808969855308533,-0.08926200121641159,-0.04726500064134598,0.4623990058898926,-0.16768473386764526,-0.11379612237215042,2.165247917175293
1725956240636130600,0.830130615234375,-0.8808969855308533,-0.08926200121641159,-0.047265999019145966,0.4623990058898926,-0.16768650710582733,-0.1137951910495758,2.165247917175293
1725956240654865000,0.848864990234375,-0.8809059858322144,-0.0892850011587143,-0.04731899872422218,0.46237099170684814,-0.1677992343902588,-0.11379092186689377,2.165299415588379
1725956240673599500,0.867599609375,-0.8809109926223755,-0.08929300308227539,-0.04734300076961517,0.4623579978942871,-0.16784796118736267,-0.11378490924835205,2.165325403213501
1725956240692333800,0.886333740234375,-0.8809210062026978,-0.08929499983787537,-0.04739600047469139,0.46233201026916504,-0.16794058680534363,-0.11374341696500778,2.1653783321380615
1725956240711068400,0.905068359375,-0.88093101978302,-0.08929400146007538,-0.047456998378038406,0.46230700612068176,-0.16804471611976624,-0.11368906497955322,2.165430784225464
1725956240729802800,0.923802734375,-0.8809400200843811,-0.08929499983787537,-0.047522999346256256,0.4622829854488373,-0.16815979778766632,-0.11363331973552704,2.165480375289917
1725956240748537600,0.94253759765625,-0.8809450268745422,-0.08929099887609482,-0.047554001212120056,0.4622719883918762,-0.16820959746837616,-0.11359932273626328,2.1655051708221436
1725956240767271700,0.961271728515625,-0.8809450268745422,-0.08929099887609482,-0.047554999589920044,0.4622710049152374,-0.1682112067937851,-0.11359848827123642,2.165506362915039
1725956240786006500,0.980006591796875,-0.8809540271759033,-0.08929800242185593,-0.04760799929499626,0.46224701404571533,-0.16830900311470032,-0.11356551200151443,2.1655545234680176
1725956240804740900,0.998740966796875,-0.880964994430542,-0.08930599689483643,-0.04765300080180168,0.4622200131416321,-0.16839317977428436,-0.11354237794876099,2.1656100749969482
1725956240823475500,1.017475341796875,-0.8809700012207031,-0.08931300044059753,-0.04767400026321411,0.46220698952674866,-0.16843558847904205,-0.11353740841150284,2.1656360626220703
1725956240842209800,1.036209716796875,-0.8809700012207031,-0.08931399881839752,-0.0476749986410141,0.46220698952674866,-0.16843834519386292,-0.1135382428765297,2.1656360626220703
1725956240860944400,1.0549443359375,-0.8809769749641418,-0.08935099840164185,-0.04774399846792221,0.4621790051460266,-0.16859304904937744,-0.11354361474514008,2.165682554244995
1725956240879678700,1.0736787109375,-0.8809840083122253,-0.08938299864530563,-0.04780900105834007,0.46215298771858215,-0.16873612999916077,-0.11354365199804306,2.1657276153564453
1725956240898413600,1.09241357421875,-0.8809909820556641,-0.08941400051116943,-0.04785500094294548,0.46212801337242126,-0.1688445657491684,-0.11355949193239212,2.1657702922821045
1725956240917147600,1.111147705078125,-0.8809980154037476,-0.08945000171661377,-0.04789000004529953,0.46210500597953796,-0.16893865168094635,-0.11359427869319916,2.1658103466033936
1725956240935882500,1.129882568359375,-0.8810009956359863,-0.08949600160121918,-0.04793199896812439,0.4620850086212158,-0.16905514895915985,-0.11363925039768219,2.165837287902832
1725956240954617000,1.1486171875,-0.8810020089149475,-0.08955399692058563,-0.04798299819231033,0.46206799149513245,-0.16919973492622375,-0.11369648575782776,2.1658565998077393
1725956240973351400,1.167351318359375,-0.8809999823570251,-0.08961799740791321,-0.04803900048136711,0.46205300092697144,-0.16935916244983673,-0.11375898122787476,2.1658663749694824
1725956240992086000,1.1860859375,-0.8809980154037476,-0.08967199921607971,-0.04808599874377251,0.4620409905910492,-0.16949331760406494,-0.11381184309720993,2.1658735275268555
1725956241010820400,1.2048203125,-0.880994975566864,-0.08971600234508514,-0.048135001212358475,0.4620319902896881,-0.16962170600891113,-0.11384464055299759,2.1658754348754883
1725956241029555000,1.223554931640625,-0.8809900283813477,-0.0897509977221489,-0.04818800091743469,0.46202901005744934,-0.16974930465221405,-0.11385678499937057,2.165867805480957
1725956241048289500,1.24228955078125,-0.8809829950332642,-0.08977500349283218,-0.048239998519420624,0.4620319902896881,-0.169865220785141,-0.1138494461774826,2.1658496856689453
1725956241067024100,1.261024169921875,-0.8809750080108643,-0.08978399634361267,-0.048294998705387115,0.4620409905910492,-0.16997279226779938,-0.1138119176030159,2.1658241748809814
1725956241085758500,1.279758544921875,-0.8809660077095032,-0.08978500217199326,-0.048360999673604965,0.46205100417137146,-0.17009225487709045,-0.11374970525503159,2.1657965183258057
1725956241104493000,1.2984931640625,-0.8809580206871033,-0.08977200090885162,-0.0484279990196228,0.4620620012283325,-0.17020003497600555,-0.11366182565689087,2.165771007537842
1725956241123227400,1.317227294921875,-0.880952000617981,-0.08975300192832947,-0.04848200082778931,0.4620710015296936,-0.1702786386013031,-0.11357594281435013,2.1657516956329346
1725956241141962000,1.3359619140625,-0.880948007106781,-0.08973599970340729,-0.04852199926972389,0.46207699179649353,-0.17033392190933228,-0.11350729316473007,2.1657395362854004
1725956241160696600,1.354696533203125,-0.8809469938278198,-0.08972200006246567,-0.048551999032497406,0.4620800018310547,-0.1703740954399109,-0.11345408111810684,2.165736675262451
1725956241179431200,1.37343115234375,-0.8809459805488586,-0.0897120013833046,-0.04857100173830986,0.46208199858665466,-0.17039841413497925,-0.11341829597949982,2.165733814239502
1725956241198165500,1.39216552734375,-0.8809459805488586,-0.08970499783754349,-0.048576999455690384,0.46208301186561584,-0.1704024225473404,-0.1134001836180687,2.165733575820923
1725956241216900000,1.410900146484375,-0.8809450268745422,-0.08970600366592407,-0.04857200011610985,0.46208399534225464,-0.17039458453655243,-0.11340636014938354,2.1657299995422363
1725956241235634700,1.429634765625,-0.8809450268745422,-0.08970600366592407,-0.04857200011610985,0.46208399534225464,-0.17039458453655243,-0.11340636014938354,2.1657299995422363
1725956241254369000,1.448369140625,-0.8809450268745422,-0.08970600366592407,-0.04857200011610985,0.46208399534225464,-0.17039458453655243,-0.11340636014938354,2.1657299995422363
1725956241273104000,1.467103759765625,-0.8809450268745422,-0.08970700204372406,-0.04857100173830986,0.46208399534225464,-0.17039379477500916,-0.11340905725955963,2.1657297611236572
1725956241291838200,1.485838134765625,-0.8809450268745422,-0.08971100300550461,-0.048555001616477966,0.4620859920978546,-0.17036956548690796,-0.11343084275722504,2.165726661682129
1725956241310572800,1.50457275390625,-0.880944013595581,-0.08971100300550461,-0.04852699860930443,0.46208998560905457,-0.1703202873468399,-0.11345631629228592,2.1657185554504395
1725956241329307100,1.52330712890625,-0.8809430003166199,-0.08969999849796295,-0.04850500077009201,0.4620969891548157,-0.17027151584625244,-0.11345639079809189,2.165708541870117
1725956241348041700,1.542041748046875,-0.8809409737586975,-0.08967799693346024,-0.048489999026060104,0.46210700273513794,-0.1702248901128769,-0.11342999339103699,2.165693759918213
1725956241366776000,1.560776123046875,-0.8809369802474976,-0.08965600281953812,-0.048489999026060104,0.4621190130710602,-0.17020511627197266,-0.11338909715414047,2.1656734943389893
1725956241385510700,1.5795107421875,-0.88093101978302,-0.08963300287723541,-0.048507001250982285,0.4621320068836212,-0.17021463811397552,-0.11333015561103821,2.1656484603881836
1725956241404245200,1.598245361328125,-0.88093101978302,-0.08963300287723541,-0.048507001250982285,0.4621320068836212,-0.17021463811397552,-0.11333015561103821,2.1656484603881836
1725956241422979800,1.616979736328125,-0.8809239864349365,-0.08962800353765488,-0.048516999930143356,0.46214601397514343,-0.17022937536239624,-0.113309346139431,2.165618419647217
1725956241441714200,1.635714111328125,-0.8809170126914978,-0.08963199704885483,-0.04851999878883362,0.4621579945087433,-0.17024007439613342,-0.11331120133399963,2.1655895709991455
1725956241460448800,1.65444873046875,-0.8809099793434143,-0.08963999897241592,-0.048535000532865524,0.4621700048446655,-0.17027607560157776,-0.11330900341272354,2.1655611991882324
1725956241479183400,1.673183349609375,-0.8809099793434143,-0.08963999897241592,-0.048535000532865524,0.4621700048446655,-0.17027607560157776,-0.11330900341272354,2.1655611991882324
1725956241497918000,1.69191796875,-0.8809000253677368,-0.0896340012550354,-0.048576001077890396,0.46218401193618774,-0.170344740152359,-0.11325705796480179,2.1655261516571045
1725956241516652300,1.71065234375,-0.8808900117874146,-0.08961900323629379,-0.04862299934029579,0.4622020125389099,-0.170415997505188,-0.1131831705570221,2.165487766265869
1725956241535387000,1.729386962890625,-0.8808799982070923,-0.08960200101137161,-0.04865900054574013,0.4622209966182709,-0.1704658716917038,-0.11311587691307068,2.16544771194458
1725956241554121500,1.74812158203125,-0.8808680176734924,-0.08959099650382996,-0.048698000609874725,0.4622420072555542,-0.1705271452665329,-0.11305585503578186,2.165400743484497
1725956241572856000,1.76685595703125,-0.8808550238609314,-0.08958499878644943,-0.048739999532699585,0.46226200461387634,-0.1705983430147171,-0.11300182342529297,2.1653525829315186
1725956241591590400,1.78559033203125,-0.8808450102806091,-0.08957099914550781,-0.04876900091767311,0.4622809886932373,-0.17063871026039124,-0.11294636875391006,2.1653120517730713
1725956241610325000,1.804324951171875,-0.8808379769325256,-0.08954200148582458,-0.04878799989819527,0.4622980058193207,-0.1706465184688568,-0.11287432909011841,2.165281057357788
1725956241629059600,1.8230595703125,-0.8807479739189148,-0.08848799765110016,-0.048900000751018524,0.4626629948616028,-0.1698707789182663,-0.11084967851638794,2.164766311645508
1725956241647794200,1.841794189453125,-0.8807470202445984,-0.08844800293445587,-0.048886001110076904,0.46267199516296387,-0.1698082536458969,-0.11079077422618866,2.1647562980651855
1725956241666528500,1.860528564453125,-0.8807479739189148,-0.08840099722146988,-0.048858001828193665,0.46268200874328613,-0.16971427202224731,-0.11073271930217743,2.1647496223449707
1725956241685263000,1.87926318359375,-0.8807500004768372,-0.08834700286388397,-0.04881500080227852,0.4626930058002472,-0.16958706080913544,-0.11067633330821991,2.164743661880493
1725956241703997700,1.897997802734375,-0.8807529807090759,-0.08828099817037582,-0.04877400025725365,0.46270498633384705,-0.16945195198059082,-0.11059688776731491,2.1647400856018066
1725956241722732000,1.91673193359375,-0.8807550072669983,-0.08820799738168716,-0.04874100163578987,0.4627169966697693,-0.16932412981987,-0.11049740761518478,2.1647348403930664
1725956241741467000,1.935466796875,-0.8807569742202759,-0.08814600110054016,-0.04870999976992607,0.46272900700569153,-0.16921062767505646,-0.11041557043790817,2.164729356765747
1725956241760201200,1.954201171875,-0.8807569742202759,-0.08809199929237366,-0.048684000968933105,0.46274200081825256,-0.16911382973194122,-0.11034279316663742,2.164717674255371
1725956241778935800,1.972935791015625,-0.8807560205459595,-0.0874669998884201,-0.04832899942994118,0.4629000127315521,-0.16789856553077698,-0.10955018550157547,2.1645703315734863
1725956241797670100,1.991670166015625,-0.8807550072669983,-0.08743999898433685,-0.048291999846696854,0.4629090130329132,-0.16780781745910645,-0.10953573137521744,2.164558172225952
1725956241816404700,2.01040478515625,-0.8807550072669983,-0.08742500096559525,-0.04824399948120117,0.4629189968109131,-0.16770946979522705,-0.10955289751291275,2.164546012878418
1725956241835139300,2.029139404296875,-0.8807520270347595,-0.08742199838161469,-0.048197001218795776,0.46292999386787415,-0.16762450337409973,-0.10958975553512573,2.164525270462036
1725956241853874000,2.0478740234375,-0.8807479739189148,-0.0874129980802536,-0.04815499857068062,0.46294400095939636,-0.16754300892353058,-0.10961086302995682,2.164499521255493
1725956241872608500,2.0666083984375,-0.8807420134544373,-0.087397001683712,-0.048117998987436295,0.46296200156211853,-0.16746410727500916,-0.10961419343948364,2.1644656658172607
1725956241891343000,2.085343017578125,-0.8807330131530762,-0.08738400042057037,-0.04808799922466278,0.46298301219940186,-0.1674007773399353,-0.10961546748876572,2.164422035217285
1725956241910077700,2.10407763671875,-0.8807229995727539,-0.08737500011920929,-0.04805999994277954,0.46300798654556274,-0.16734552383422852,-0.10962143540382385,2.1643717288970947
1725956241928812000,2.12281201171875,-0.880711019039154,-0.08737099915742874,-0.04803499951958656,0.463034987449646,-0.16730067133903503,-0.10963291674852371,2.1643147468566895
1725956241947546600,2.141546630859375,-0.880698025226593,-0.08736000210046768,-0.04801100119948387,0.4630639851093292,-0.16725102066993713,-0.10963069647550583,2.1642537117004395
1725956241966281200,2.16028125,-0.8806849718093872,-0.08733899891376495,-0.047979000955820084,0.4630950093269348,-0.1671776920557022,-0.10961801558732986,2.1641905307769775
1725956241985015800,2.179015869140625,-0.8806719779968262,-0.08731500059366226,-0.047929998487234116,0.4631290137767792,-0.16707168519496918,-0.10961558669805527,2.164123773574829
1725956242003750400,2.19775048828125,-0.880657970905304,-0.08730199933052063,-0.0478690005838871,0.46316400170326233,-0.1669551581144333,-0.10964356362819672,2.1640522480010986
1725956242022484700,2.216484619140625,-0.880640983581543,-0.08730600029230118,-0.047811999917030334,0.46320098638534546,-0.16686244308948517,-0.10969721525907516,2.163970708847046
1725956242041219000,2.235218994140625,-0.8806229829788208,-0.08731500059366226,-0.047756001353263855,0.46323999762535095,-0.16677667200565338,-0.10975845158100128,2.1638846397399902
1725956242059954000,2.253953857421875,-0.8806040287017822,-0.0873280018568039,-0.04770699888467789,0.46327999234199524,-0.16670730710029602,-0.10981999337673187,2.1637954711914062
1725956242078688500,2.2726884765625,-0.8805840015411377,-0.08733999729156494,-0.04764600098133087,0.4633210003376007,-0.16661573946475983,-0.1098906621336937,2.1637022495269775
1725956242097422800,2.2914228515625,-0.8805639743804932,-0.08736199885606766,-0.047575999051332474,0.46336299180984497,-0.16651807725429535,-0.10998736321926117,2.163606882095337
1725956242116157400,2.310157470703125,-0.880541980266571,-0.08739200234413147,-0.04751800000667572,0.4634050130844116,-0.16644945740699768,-0.11008670926094055,2.1635069847106934
1725956242134892000,2.32889208984375,-0.8805189728736877,-0.08741799741983414,-0.047474998980760574,0.4634479880332947,-0.16640368103981018,-0.11016473174095154,2.163404703140259
1725956242153626600,2.347626708984375,-0.8805180191993713,-0.08741900324821472,-0.04747400060296059,0.4634479880332947,-0.16640280187129974,-0.11016726493835449,2.1634023189544678
1725956242172361200,2.366361328125,-0.8805180191993713,-0.08741900324821472,-0.04747400060296059,0.4634479880332947,-0.16640280187129974,-0.11016726493835449,2.1634023189544678
1725956242191095800,2.385095703125,-0.8805180191993713,-0.08741900324821472,-0.04747400060296059,0.46344900131225586,-0.16640296578407288,-0.11016716063022614,2.1634013652801514
1725956242209830100,2.403830078125,-0.8805180191993713,-0.08741900324821472,-0.04747400060296059,0.46344900131225586,-0.16640296578407288,-0.11016716063022614,2.1634013652801514
1725956242228564700,2.422564697265625,-0.8805050253868103,-0.08743499964475632,-0.04746599867939949,0.463470995426178,-0.16640697419643402,-0.11019857972860336,2.163346767425537
1725956242247299300,2.44129931640625,-0.8804789781570435,-0.08747100085020065,-0.04745199903845787,0.4635150134563446,-0.16642245650291443,-0.11026664078235626,2.1632373332977295
1725956242266034000,2.460033935546875,-0.8804789781570435,-0.08747199922800064,-0.04745199903845787,0.4635150134563446,-0.16642343997955322,-0.11026840656995773,2.1632373332977295
1725956242284768500,2.4787685546875,-0.8804789781570435,-0.08747199922800064,-0.04745199903845787,0.4635150134563446,-0.16642343997955322,-0.11026840656995773,2.1632373332977295
1725956242303503000,2.497503173828125,-0.8804789781570435,-0.08747199922800064,-0.04745199903845787,0.4635150134563446,-0.16642343997955322,-0.11026840656995773,2.1632373332977295
1725956242322237700,2.51623779296875,-0.8804789781570435,-0.08747299760580063,-0.04745100066065788,0.4635159969329834,-0.16642281413078308,-0.11027100682258606,2.163236379623413
1725956242340972000,2.534971923828125,-0.880478024482727,-0.08747299760580063,-0.04745100066065788,0.4635159969329834,-0.16642272472381592,-0.11027084290981293,2.163233995437622
1725956242359706600,2.55370654296875,-0.8804590106010437,-0.0874980017542839,-0.04737899824976921,0.4635550081729889,-0.16632407903671265,-0.11037524789571762,2.1631438732147217
1725956242378441000,2.57244091796875,-0.8804500102996826,-0.08751299977302551,-0.04733699932694435,0.46357399225234985,-0.16626648604869843,-0.11043758690357208,2.163099765777588
1725956242397175800,2.59117578125,-0.8804410099983215,-0.08753500133752823,-0.04728899896144867,0.4635910093784332,-0.16620475053787231,-0.11051814258098602,2.163057327270508
1725956242415910400,2.609910400390625,-0.8804219961166382,-0.08757799863815308,-0.04720500111579895,0.46362799406051636,-0.16610203683376312,-0.11066582053899765,2.1629674434661865
1725956242434645000,2.62864501953125,-0.8804020285606384,-0.08761700242757797,-0.047134000808000565,0.46366599202156067,-0.16601866483688354,-0.11079403758049011,2.1628754138946533
1725956242453379600,2.647379638671875,-0.8803790211677551,-0.08766400068998337,-0.04707400128245354,0.46370500326156616,-0.1659625619649887,-0.11092553287744522,2.1627750396728516
1725956242472114200,2.6661142578125,-0.8803550004959106,-0.08771400153636932,-0.047029998153448105,0.46374601125717163,-0.1659381240606308,-0.11104705184698105,2.1626710891723633
1725956242490848500,2.6848486328125,-0.8803290128707886,-0.08776900172233582,-0.0469990000128746,0.4637880027294159,-0.1659417301416397,-0.11116486042737961,2.162562131881714
1725956242509583000,2.7035830078125,-0.8803009986877441,-0.08783300220966339,-0.04697800055146217,0.46383100748062134,-0.16597189009189606,-0.11128883808851242,2.162446975708008
1725956242528317700,2.722317626953125,-0.8802739977836609,-0.08788999915122986,-0.04695399850606918,0.4638740122318268,-0.16599000990390778,-0.11140337586402893,2.16233491897583
1725956242547052300,2.74105224609375,-0.8802599906921387,-0.08791299909353256,-0.04694100096821785,0.4638960063457489,-0.16599194705486298,-0.11145169287919998,2.1622772216796875
1725956242565787000,2.759786865234375,-0.8802599906921387,-0.08791299909353256,-0.04694100096821785,0.4638960063457489,-0.16599194705486298,-0.11145169287919998,2.1622772216796875
1725956242584521500,2.778521484375,-0.8802490234375,-0.08792199939489365,-0.04692099988460541,0.463918000459671,-0.16596801578998566,-0.11148229986429214,2.1622273921966553
1725956242603256000,2.797256103515625,-0.8802379965782166,-0.08792799711227417,-0.046897999942302704,0.46393999457359314,-0.16593578457832336,-0.11151036620140076,2.162177324295044
1725956242621990700,2.81599072265625,-0.8802379965782166,-0.08792799711227417,-0.046897001564502716,0.46393999457359314,-0.1659340113401413,-0.11151129752397537,2.162177324295044
1725956242640725000,2.83472509765625,-0.8802189826965332,-0.08794499933719635,-0.046820998191833496,0.4639799892902374,-0.16582071781158447,-0.11160523444414139,2.1620864868164062
1725956242659459600,2.85345947265625,-0.8802000284194946,-0.08797299861907959,-0.046755000948905945,0.46401798725128174,-0.16573566198349,-0.11170955002307892,2.1619977951049805
1725956242678194200,2.872194091796875,-0.8801789879798889,-0.0880109965801239,-0.04669899865984917,0.46405500173568726,-0.16567780077457428,-0.11182194948196411,2.16190505027771
1725956242696928800,2.8909287109375,-0.8801689743995667,-0.0880339965224266,-0.0466729998588562,0.4640730023384094,-0.16565632820129395,-0.1118835061788559,2.161860466003418
1725956242715663400,2.909663330078125,-0.8801689743995667,-0.08803500235080719,-0.0466729998588562,0.4640730023384094,-0.16565731167793274,-0.11188529431819916,2.161860227584839
1725956242734397700,2.928397705078125,-0.8801569938659668,-0.08807399868965149,-0.04665299877524376,0.4640899896621704,-0.16566181182861328,-0.11196932941675186,2.161811351776123
1725956242753132500,2.947132568359375,-0.8801320195198059,-0.08816099911928177,-0.04662099853157997,0.46412399411201477,-0.16569378972053528,-0.11214571446180344,2.1617109775543213
1725956242771867000,2.965866943359375,-0.8801190257072449,-0.08820699900388718,-0.046608999371528625,0.46413999795913696,-0.165719136595726,-0.11223459243774414,2.161660671234131
1725956242790601500,2.9846015625,-0.8800960183143616,-0.08827800303697586,-0.046592000871896744,0.46417200565338135,-0.16576197743415833,-0.11236915737390518,2.1615686416625977
1725956242809336000,3.003336181640625,-0.880075991153717,-0.08833099901676178,-0.046571001410484314,0.46420198678970337,-0.1657799780368805,-0.11247628927230835,2.1614866256713867
1725956242828070700,3.022070556640625,-0.880059003829956,-0.0883679986000061,-0.04654800146818161,0.4642300009727478,-0.16577869653701782,-0.11255767196416855,2.161414623260498
1725956242846805200,3.04080517578125,-0.880059003829956,-0.0883679986000061,-0.04654800146818161,0.4642300009727478,-0.16577869653701782,-0.11255767196416855,2.161414623260498
1725956242865539800,3.059539794921875,-0.880059003829956,-0.0883679986000061,-0.046546999365091324,0.4642300009727478,-0.16577690839767456,-0.11255861073732376,2.161414384841919
1725956242884274200,3.078274169921875,-0.8800410032272339,-0.08839499950408936,-0.0465410016477108,0.46425798535346985,-0.1657959669828415,-0.11260620504617691,2.161341428756714
1725956242903009000,3.097009033203125,-0.8800250291824341,-0.08842699974775314,-0.04653099924325943,0.4642840027809143,-0.1658126413822174,-0.11266696453094482,2.1612749099731445
1725956242921743600,3.11574365234375,-0.8800089955329895,-0.08846700191497803,-0.04652100056409836,0.4643079936504364,-0.16583682596683502,-0.11274205148220062,2.16120982170105
1725956242940478000,3.13447802734375,-0.8799960017204285,-0.0885080024600029,-0.04649699851870537,0.46432799100875854,-0.16583667695522308,-0.1128329187631607,2.1611552238464355
1725956242959212500,3.153212646484375,-0.879984974861145,-0.08853799849748611,-0.04646100103855133,0.4643470048904419,-0.1658044010400772,-0.11291595548391342,2.1611058712005615
1725956242977947400,3.171947509765625,-0.8799759745597839,-0.08855699747800827,-0.04641599953174591,0.4643639922142029,-0.16574519872665405,-0.11298847943544388,2.1610639095306396
1725956242996681700,3.190681640625,-0.8799700140953064,-0.08856800198554993,-0.04636000096797943,0.4643799960613251,-0.16565869748592377,-0.11305775493383408,2.1610300540924072
1725956243015416600,3.20941650390625,-0.8799700140953064,-0.08856800198554993,-0.04636000096797943,0.4643799960613251,-0.16565869748592377,-0.11305775493383408,2.1610300540924072
1725956243034151000,3.22815087890625,-0.8799700140953064,-0.08856800198554993,-0.046358998864889145,0.4643799960613251,-0.1656569242477417,-0.11305869370698929,2.1610300540924072
1725956243052885800,3.2468857421875,-0.8799669742584229,-0.08858200162649155,-0.046316999942064285,0.4643869996070862,-0.16559691727161407,-0.11312154680490494,2.161012649536133
1725956243071620000,3.2656201171875,-0.879958987236023,-0.08861800283193588,-0.046243999153375626,0.4644030034542084,-0.16550453007221222,-0.11325063556432724,2.1609716415405273
