time,seconds_elapsed,z,y,x
1725956239952321300,0.1463212890625,0.00989999994635582,-0.01251249946653843,0.002337499987334013
1725956239971055900,0.165055908203125,0.01223750039935112,-0.010037500411272049,0.0085249999538064
1725956239989790500,0.18379052734375,0.0147124994546175,-0.01746249943971634,0.02433750033378601
1725956240008525000,0.202525146484375,0.01347499992698431,-0.016224998980760574,0.02681249938905239
1725956240027259400,0.22125927734375,0.0037124999798834324,-0.005224999971687794,0.015812499448657036
1725956240045994000,0.239993896484375,-0.0035749999806284904,0.002062499988824129,0.0010999999940395355
1725956240064728300,0.258728271484375,-0.010862499475479126,0.011824999935925007,-0.02199999988079071
1725956240083463200,0.277463134765625,-0.010862499475479126,0.002062499988824129,-0.02694999985396862
1725956240102197500,0.296197509765625,-0.0035749999806284904,-0.018699999898672104,-0.007424999959766865
1725956240120932000,0.31493212890625,0.006187499966472387,-0.01251249946653843,0.006049999967217445
1725956240139666700,0.333666748046875,0.011137500405311584,-0.007699999958276749,-0.00989999994635582
1725956240158401000,0.352401123046875,0.006187499966472387,-0.006462499964982271,-0.01966249942779541
1725956240177135600,0.371135498046875,0.006187499966472387,-0.010037500411272049,-0.020899999886751175
1725956240195870000,0.389869873046875,0.018424998968839645,-0.01993750035762787,-0.007424999959766865
1725956240214604500,0.4086044921875,0.02694999985396862,-0.02474999986588955,0.004812499973922968
1725956240233339000,0.4273388671875,0.028187500312924385,-0.01993750035762787,0.01209999993443489
1725956240252073500,0.446073486328125,0.015949999913573265,-0.030937500298023224,0.014574999921023846
1725956240270807800,0.464807861328125,0.0012374999932944775,-0.033275000751018524,0.007287499960511923
1725956240289542400,0.48354248046875,-0.010862499475479126,-0.010037500411272049,0.004812499973922968
1725956240308277000,0.502277099609375,-0.014574999921023846,0.0057749999687075615,0.004812499973922968
1725956240327011600,0.521011474609375,-0.010862499475479126,-0.006462499964982271,0.002337499987334013
1725956240345746000,0.539745849609375,-0.007287499960511923,-0.0015124999918043613,0.006049999967217445
1725956240364480300,0.558480224609375,0.0012374999932944775,-0.02474999986588955,0.00976249948143959
1725956240383214800,0.57721484375,0.00013749999925494194,-0.03451250120997429,0.014574999921023846
1725956240401949200,0.59594921875,-0.002337499987334013,-0.03698749840259552,0.015812499448657036
1725956240420683800,0.614683837890625,-0.002337499987334013,-0.006462499964982271,-0.00989999994635582
1725956240439418400,0.63341845703125,0.00013749999925494194,0.030249999836087227,-0.02447500079870224
1725956240458152700,0.652152587890625,0.002474999986588955,0.014299999922513962,-0.01966249942779541
1725956240476887600,0.670887451171875,0.00989999994635582,-0.030937500298023224,-0.002474999986588955
1725956240495622000,0.689621826171875,0.007424999959766865,-0.03203750029206276,0.002337499987334013
1725956240514356500,0.7083564453125,0.00494999997317791,-0.028462499380111694,0.018287500366568565
1725956240533090800,0.7270908203125,0.006187499966472387,-0.01746249943971634,0.013337500393390656
1725956240551825400,0.745825439453125,0.006187499966472387,0.0057749999687075615,-0.007424999959766865
1725956240570559700,0.764559814453125,0.006187499966472387,0.011824999935925007,-0.00494999997317791
1725956240589294300,0.78329443359375,0.007424999959766865,-0.003987499978393316,0.00976249948143959
1725956240608028700,0.802028564453125,0.007424999959766865,-0.018699999898672104,0.014574999921023846
1725956240626763300,0.82076318359375,0.002474999986588955,0.008249999955296516,0.0085249999538064
1725956240645497600,0.83949755859375,0.0012374999932944775,-0.023512499406933784,0.015812499448657036
1725956240664232200,0.858232177734375,-0.0010999999940395355,-0.01746249943971634,0.013337500393390656
1725956240682966800,0.876966796875,-0.006049999967217445,0.014299999922513962,-0.0037124999798834324
1725956240701701000,0.895701171875,-0.002337499987334013,0.015537500381469727,-0.01347499992698431
1725956240720435700,0.914435791015625,0.0037124999798834324,0.004537499975413084,-0.0147124994546175
1725956240739170000,0.933170166015625,0.00494999997317791,-0.014987500384449959,-0.007424999959766865
